sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	AnotBweak	AnotBweakPct	BnotA	BnotApct	BnotAweak	BnotAweakPct	Agaps	AsharedGaps	AgapPct	Bgaps	BsharedGaps	BgapPct	gapJaccardSim
LS_12_28_2011	LS_8_7_2012	Esch_coli_118UI	NZ_CP032515.1	5205677	1456	0.0280	1456	100.0000	1453	99.7940	1453	99.7940	3	0.2060	0	0.0000	0	0.0000	3	100.0000	2	66.6667	0	0.0000	0	0.0000	633308	359365	56.7441	399664	253489	63.4255	0.9014
LS_12_28_2011	LS_8_7_2012	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	692448	336349	48.5739	633252	242987	38.3713	0.8411
LS_12_28_2011	LS_8_7_2012	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	662655	296840	44.7956	525029	227278	43.2887	0.8445
LS_12_28_2011	LS_8_7_2012	Esch_coli_D5	NZ_CP010145.1	4817460	91	0.0019	91	100.0000	91	100.0000	91	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	633665	350165	55.2603	584913	260020	44.4545	0.8903
LS_12_28_2011	LS_8_7_2012	Esch_coli_EC-1639	NZ_LR025101.1	5059899	266	0.0053	266	100.0000	263	98.8722	263	98.8722	3	1.1278	0	0.0000	0	0.0000	2	66.6667	2	66.6667	1	33.3333	1	33.3333	682571	129623	18.9904	147725	73299	49.6185	0.8704
LS_12_28_2011	LS_8_7_2012	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	1172	0.0237	1172	100.0000	1159	98.8908	1159	98.8908	15	1.2799	2	13.3333	2	13.3333	5	33.3333	5	33.3333	8	53.3333	8	53.3333	543396	278596	51.2694	379801	259549	68.3382	0.8746
LS_12_28_2011	LS_8_7_2012	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	230	0.0048	230	100.0000	229	99.5652	229	99.5652	1	0.4348	0	0.0000	0	0.0000	1	100.0000	1	100.0000	0	0.0000	0	0.0000	468766	179464	38.2843	559432	299227	53.4876	0.8786
LS_12_28_2011	LS_8_7_2012	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	707831	356955	50.4294	398566	220131	55.2308	0.8453
LS_12_28_2011	LS_8_7_2012	Esch_coli_PA45B	NZ_CP021288.1	5074754	68848	1.3567	68841	99.9898	68237	99.1226	68244	99.1227	612	0.8889	8	1.3072	1	0.1634	3	0.4902	3	0.4902	608	99.3464	597	97.5490	62573	62573	100.0000	623809	56327	9.0295	0.8802
LS_12_28_2011	LS_8_7_2012	Esch_coli_Santai	NZ_CP007592.1	5104557	19	0.0004	19	100.0000	19	100.0000	19	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	712738	313939	44.0469	681432	261016	38.3040	0.8286
LS_12_28_2011	LS_11_6_2012	Esch_coli_118UI	NZ_CP032515.1	5205677	1559	0.0299	1559	100.0000	1551	99.4869	1551	99.4869	8	0.5131	0	0.0000	0	0.0000	5	62.5000	4	50.0000	4	50.0000	4	50.0000	633308	359365	56.7441	463211	300131	64.7936	0.8873
LS_12_28_2011	LS_11_6_2012	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	692448	231225	33.3924	511894	186693	36.4710	0.8425
LS_12_28_2011	LS_11_6_2012	Esch_coli_AR_0061	NZ_CP020058.1	4595238	84	0.0018	84	100.0000	83	98.8095	83	98.8095	1	1.1905	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1	100.0000	1	100.0000	662655	155325	23.4398	286266	106756	37.2926	0.8512
LS_12_28_2011	LS_11_6_2012	Esch_coli_D5	NZ_CP010145.1	4817460	132	0.0027	132	100.0000	132	100.0000	132	100.0000	1	0.7576	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	633665	423041	66.7610	454803	282273	62.0649	0.8963
LS_12_28_2011	LS_11_6_2012	Esch_coli_EC-1639	NZ_LR025101.1	5059899	306	0.0060	306	100.0000	304	99.3464	304	99.3464	2	0.6536	0	0.0000	0	0.0000	1	50.0000	1	50.0000	1	50.0000	1	50.0000	682571	321932	47.1646	411837	175772	42.6800	0.8553
LS_12_28_2011	LS_11_6_2012	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	100	0.0020	100	100.0000	96	96.0000	96	96.0000	5	5.0000	1	20.0000	1	20.0000	0	0.0000	0	0.0000	4	80.0000	4	80.0000	543396	221569	40.7749	391336	262793	67.1528	0.8644
LS_12_28_2011	LS_11_6_2012	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	208	0.0043	208	100.0000	207	99.5192	207	99.5192	1	0.4808	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1	100.0000	1	100.0000	468766	133227	28.4208	430142	258803	60.1669	0.9050
LS_12_28_2011	LS_11_6_2012	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	707831	237536	33.5583	244245	139470	57.1025	0.8459
LS_12_28_2011	LS_11_6_2012	Esch_coli_PA45B	NZ_CP021288.1	5074754	11789	0.2323	11789	100.0000	11502	97.5655	11502	97.5655	288	2.4430	1	0.3472	1	0.3472	0	0.0000	0	0.0000	287	99.6528	284	98.6111	62573	62573	100.0000	687694	72674	10.5678	0.8668
LS_12_28_2011	LS_11_6_2012	Esch_coli_Santai	NZ_CP007592.1	5104557	4	0.0001	4	100.0000	4	100.0000	4	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	712738	275843	38.7019	519022	290558	55.9818	0.8328
LS_12_28_2011	LS_1_26_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	633308	69144	10.9179	113493	113493	100.0000	0.9782
LS_12_28_2011	LS_1_26_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	692448	141190	20.3900	484105	205416	42.4321	0.9005
LS_12_28_2011	LS_1_26_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	662655	0	0.0000	104737	0	0.0000	0.9537
LS_12_28_2011	LS_1_26_2013	Esch_coli_D5	NZ_CP010145.1	4817460	8	0.0002	8	100.0000	8	100.0000	8	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	633665	0	0.0000	51539	0	0.0000	0.9335
LS_12_28_2011	LS_1_26_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	682571	0	0.0000	72473	0	0.0000	0.9857
LS_12_28_2011	LS_1_26_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	543396	0	0.0000	217749	0	0.0000	0.9560
LS_12_28_2011	LS_1_26_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	468766	0	0.0000	0	0	0.0000	1.0000
LS_12_28_2011	LS_1_26_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	707831	0	0.0000	180536	0	0.0000	0.8926
LS_12_28_2011	LS_1_26_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	3294	0.0649	3292	99.9393	3033	92.1324	3034	92.1069	261	7.9235	1	0.3831	0	0.0000	0	0.0000	0	0.0000	261	100.0000	258	98.8506	62573	0	0.0000	908997	0	0.0000	0.8209
LS_12_28_2011	LS_1_26_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	15	0.0003	15	100.0000	14	93.3333	14	93.3333	1	6.6667	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1	100.0000	1	100.0000	712738	135776	19.0499	344856	344856	100.0000	0.9324
LS_12_28_2011	LS_2_8_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	209	0.0040	209	100.0000	201	96.1722	201	96.1722	8	3.8278	0	0.0000	0	0.0000	1	12.5000	1	12.5000	7	87.5000	7	87.5000	633308	234257	36.9894	310258	178306	57.4702	0.8878
LS_12_28_2011	LS_2_8_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	692448	321674	46.4546	632303	385815	61.0174	0.8374
LS_12_28_2011	LS_2_8_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	662655	182502	27.5410	383988	216675	56.4275	0.8274
LS_12_28_2011	LS_2_8_2013	Esch_coli_D5	NZ_CP010145.1	4817460	2	0.0000	2	100.0000	2	100.0000	2	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	633665	277706	43.8254	417641	241047	57.7163	0.8520
LS_12_28_2011	LS_2_8_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	214	0.0042	214	100.0000	211	98.5981	211	98.5981	3	1.4019	0	0.0000	0	0.0000	3	100.0000	3	100.0000	0	0.0000	0	0.0000	682571	49496	7.2514	31599	31599	100.0000	0.8705
LS_12_28_2011	LS_2_8_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	33	0.0007	33	100.0000	28	84.8485	28	84.8485	5	15.1515	0	0.0000	0	0.0000	0	0.0000	0	0.0000	5	100.0000	5	100.0000	543396	155030	28.5298	358040	230960	64.5068	0.9133
LS_12_28_2011	LS_2_8_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	9	0.0002	9	100.0000	8	88.8889	8	88.8889	1	11.1111	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1	100.0000	1	100.0000	468766	165681	35.3441	551131	321981	58.4219	0.8825
LS_12_28_2011	LS_2_8_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	707831	120209	16.9827	260745	88101	33.7882	0.8168
LS_12_28_2011	LS_2_8_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	27076	0.5335	27076	100.0000	24696	91.2099	24696	91.2099	2380	8.7901	0	0.0000	0	0.0000	3	0.1261	3	0.1261	2377	99.8739	2345	98.5294	62573	28610	45.7226	836253	30814	3.6848	0.8364
LS_12_28_2011	LS_2_8_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	712738	229571	32.2097	827125	321248	38.8391	0.7820
LS_12_28_2011	LS_2_25_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	84	0.0016	84	100.0000	84	100.0000	84	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	633308	228412	36.0665	367230	199185	54.2398	0.8834
LS_12_28_2011	LS_2_25_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	692448	149856	21.6415	798493	344264	43.1142	0.8358
LS_12_28_2011	LS_2_25_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	662655	217551	32.8302	658953	476985	72.3853	0.8566
LS_12_28_2011	LS_2_25_2013	Esch_coli_D5	NZ_CP010145.1	4817460	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	633665	0	0.0000	128126	0	0.0000	0.9602
LS_12_28_2011	LS_2_25_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	551	0.0109	551	100.0000	521	94.5554	521	94.5554	30	5.4446	0	0.0000	0	0.0000	30	100.0000	30	100.0000	0	0.0000	0	0.0000	682571	49496	7.2514	29062	29062	100.0000	0.8701
LS_12_28_2011	LS_2_25_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	4	0.0001	4	100.0000	4	100.0000	4	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	543396	69392	12.7701	242922	185606	76.4056	0.9509
LS_12_28_2011	LS_2_25_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	468766	76288	16.2742	1123514	598718	53.2898	0.7663
LS_12_28_2011	LS_2_25_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	120	0.0026	120	100.0000	117	97.5000	117	97.5000	4	3.3333	1	25.0000	1	25.0000	2	50.0000	2	50.0000	1	25.0000	1	25.0000	707831	303066	42.8162	1567949	770988	49.1718	0.6611
LS_12_28_2011	LS_2_25_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	3431	0.0676	3431	100.0000	3335	97.2020	3335	97.2020	99	2.8855	3	3.0303	3	3.0303	1	1.0101	1	1.0101	95	95.9596	94	94.9495	62573	33963	54.2774	1249448	199975	16.0051	0.7538
LS_12_28_2011	LS_2_25_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	712738	227946	31.9817	830505	699603	84.2383	0.8373
LS_12_28_2011	LS_3_24_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	47	0.0009	47	100.0000	47	100.0000	47	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	633308	203632	32.1537	307788	157362	51.1267	0.8759
LS_12_28_2011	LS_3_24_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	692448	156316	22.5744	1209620	579329	47.8935	0.7513
LS_12_28_2011	LS_3_24_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	662655	218484	32.9710	806413	714870	88.6481	0.8245
LS_12_28_2011	LS_3_24_2013	Esch_coli_D5	NZ_CP010145.1	4817460	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	633665	77805	12.2786	257059	177477	69.0413	0.9466
LS_12_28_2011	LS_3_24_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	93	0.0018	93	100.0000	86	92.4731	86	92.4731	7	7.5269	0	0.0000	0	0.0000	7	100.0000	7	100.0000	0	0.0000	0	0.0000	682571	49496	7.2514	46645	31552	67.6428	0.8705
LS_12_28_2011	LS_3_24_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	8	0.0002	8	100.0000	8	100.0000	8	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	543396	86756	15.9655	273147	193310	70.7714	0.9448
LS_12_28_2011	LS_3_24_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	22	0.0005	22	100.0000	22	100.0000	22	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	468766	12119	2.5853	168387	80414	47.7555	0.9650
LS_12_28_2011	LS_3_24_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	707831	162475	22.9539	754405	311139	41.2430	0.8369
LS_12_28_2011	LS_3_24_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	3602	0.0710	3602	100.0000	3321	92.1988	3321	92.1988	281	7.8012	0	0.0000	0	0.0000	0	0.0000	0	0.0000	281	100.0000	275	97.8648	62573	0	0.0000	668488	0	0.0000	0.8683
LS_12_28_2011	LS_3_24_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	712738	393210	55.1689	1476131	1080575	73.2032	0.7108
LS_12_28_2011	LS_4_7_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	1149	0.0221	1149	100.0000	1144	99.5648	1144	99.5648	5	0.4352	0	0.0000	0	0.0000	5	100.0000	5	100.0000	0	0.0000	0	0.0000	633308	265468	41.9177	313407	185855	59.3015	0.8983
LS_12_28_2011	LS_4_7_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	692448	146093	21.0980	1194632	500130	41.8648	0.7425
LS_12_28_2011	LS_4_7_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	662655	164842	24.8760	532947	404335	75.8678	0.8874
LS_12_28_2011	LS_4_7_2013	Esch_coli_D5	NZ_CP010145.1	4817460	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	633665	139166	21.9621	407432	130409	32.0075	0.8831
LS_12_28_2011	LS_4_7_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	1376	0.0272	1375	99.9273	1342	97.6000	1343	97.6017	34	2.4709	1	2.9412	0	0.0000	34	100.0000	33	97.0588	0	0.0000	0	0.0000	682571	49496	7.2514	31008	31008	100.0000	0.8704
LS_12_28_2011	LS_4_7_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	16	0.0003	16	100.0000	16	100.0000	16	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	543396	174652	32.1408	366658	284215	77.5150	0.9065
LS_12_28_2011	LS_4_7_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	23	0.0005	23	100.0000	22	95.6522	22	95.6522	1	4.3478	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1	100.0000	1	100.0000	468766	109323	23.3214	1089948	459404	42.1492	0.7733
LS_12_28_2011	LS_4_7_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	707831	298434	42.1618	820658	502125	61.1857	0.8337
LS_12_28_2011	LS_4_7_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	14758	0.2908	14750	99.9458	14456	98.0068	14464	98.0079	303	2.0531	9	2.9703	1	0.3300	24	7.9208	24	7.9208	278	91.7492	274	90.4290	62573	0	0.0000	1397931	0	0.0000	0.7245
LS_12_28_2011	LS_4_7_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	712738	214848	30.1440	1154497	612335	53.0391	0.7648
LS_12_28_2011	LS_4_29_2013	Esch_coli_118UI	NZ_CP032515.1	5205677	89	0.0017	89	100.0000	86	96.6292	86	96.6292	3	3.3708	0	0.0000	0	0.0000	3	100.0000	3	100.0000	0	0.0000	0	0.0000	633308	262856	41.5052	416785	210436	50.4903	0.8648
LS_12_28_2011	LS_4_29_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	692448	137809	19.9017	1353043	475460	35.1401	0.7218
LS_12_28_2011	LS_4_29_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	662655	133957	20.2152	1466715	750253	51.1519	0.6808
LS_12_28_2011	LS_4_29_2013	Esch_coli_D5	NZ_CP010145.1	4817460	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	633665	0	0.0000	92107	0	0.0000	0.9809
LS_12_28_2011	LS_4_29_2013	Esch_coli_EC-1639	NZ_LR025101.1	5059899	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	682571	49496	7.2514	129898	26764	20.6039	0.8839
LS_12_28_2011	LS_4_29_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	543396	81723	15.0393	451103	337584	74.8352	0.9088
LS_12_28_2011	LS_4_29_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	10	0.0002	10	100.0000	10	100.0000	10	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	468766	0	0.0000	0	0	0.0000	1.0000
LS_12_28_2011	LS_4_29_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	707831	204295	28.8621	877847	582023	66.3012	0.8102
LS_12_28_2011	LS_4_29_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	3348	0.0660	3348	100.0000	3055	91.2485	3055	91.2485	293	8.7515	0	0.0000	0	0.0000	0	0.0000	0	0.0000	293	100.0000	290	98.9761	62573	0	0.0000	1532913	0	0.0000	0.6979
